
 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set EALL and time  0.1000000E+01

         1   1  1.571312E+03 -1.824939E+02  1.132985E+01  8.715908E+01 -5.137152E+01  2.505104E+01
         1   2  1.545698E+03 -1.580013E+02  7.287492E+00  1.083410E+02 -4.178417E+01  1.960718E+01
         1   3  1.528590E+03 -1.298374E+02  7.898879E+00  1.296112E+02 -3.317322E+01  1.435480E+01
         1   4  1.581802E+03 -1.538021E+02  1.062486E+01  1.186751E+02 -5.123647E+01  1.539582E+01
         1   5  1.551516E+03 -1.341979E+02  6.153869E+00  1.358651E+02 -4.167460E+01  1.095118E+01
         1   6  1.532554E+03 -1.099190E+02  7.190526E+00  1.532955E+02 -3.328927E+01  6.716346E+00
         1   7  1.597142E+03 -1.205745E+02  1.397568E+01  1.519990E+02 -5.136183E+01  5.341036E+00
         1   8  1.559715E+03 -1.076443E+02  7.478522E+00  1.642580E+02 -4.168625E+01  2.059047E+00
         1   9  1.537149E+03 -8.871928E+01  7.654164E+00  1.769863E+02 -3.343502E+01 -9.989355E-01
         1  10  1.571312E+03 -1.824939E+02  1.132985E+01  8.715908E+01 -5.604491E-13 -8.757018E-14
         1  11  1.545698E+03 -1.580013E+02  7.287492E+00  1.083410E+02 -4.290939E-13  4.378509E-15
         1  12  1.528590E+03 -1.298374E+02  7.898879E+00  1.296112E+02 -3.874980E-13  5.254211E-14
         1  13  1.581802E+03 -1.538021E+02  1.062486E+01  1.186751E+02  0.000000E+00 -5.604491E-13
         1  14  1.551516E+03 -1.341979E+02  6.153869E+00  1.358651E+02  3.677947E-13 -7.005614E-14
         1  15  1.532554E+03 -1.099190E+02  7.190526E+00  1.532955E+02  4.334724E-13  6.348838E-13
         1  16  1.597142E+03 -1.205745E+02  1.397568E+01  1.519990E+02  3.152526E-13 -1.261011E-12
         1  17  1.559715E+03 -1.076443E+02  7.478522E+00  1.642580E+02  8.494307E-13 -1.576263E-13
         1  18  1.537149E+03 -8.871928E+01  7.654164E+00  1.769863E+02  1.171251E-12  1.120898E-12
         1  19  1.571312E+03 -1.824939E+02  1.132985E+01  8.715908E+01  5.137152E+01 -2.505104E+01
         1  20  1.545698E+03 -1.580013E+02  7.287492E+00  1.083410E+02  4.178417E+01 -1.960718E+01
         1  21  1.528590E+03 -1.298374E+02  7.898879E+00  1.296112E+02  3.317322E+01 -1.435480E+01
         1  22  1.581802E+03 -1.538021E+02  1.062486E+01  1.186751E+02  5.123647E+01 -1.539582E+01
         1  23  1.551516E+03 -1.341979E+02  6.153869E+00  1.358651E+02  4.167460E+01 -1.095118E+01
         1  24  1.532554E+03 -1.099190E+02  7.190526E+00  1.532955E+02  3.328927E+01 -6.716346E+00
         1  25  1.597142E+03 -1.205745E+02  1.397568E+01  1.519990E+02  5.136183E+01 -5.341036E+00
         1  26  1.559715E+03 -1.076443E+02  7.478522E+00  1.642580E+02  4.168625E+01 -2.059047E+00
         1  27  1.537149E+03 -8.871928E+01  7.654164E+00  1.769863E+02  3.343502E+01  9.989355E-01
         2   1  1.516416E+03 -1.154720E+02  7.363904E+00  1.351804E+02 -2.819887E+01  1.270416E+01
         2   2  1.494589E+03 -9.252325E+01  5.761221E+00  1.350914E+02 -2.023391E+01  1.060183E+01
         2   3  1.480572E+03 -6.636855E+01  7.615927E+00  1.349092E+02 -1.305976E+01  8.654220E+00
         2   4  1.516999E+03 -9.882397E+01  5.788848E+00  1.559248E+02 -2.839855E+01  5.506562E+00
         2   5  1.490132E+03 -8.049456E+01  3.117175E+00  1.537476E+02 -2.041006E+01  4.037032E+00
         2   6  1.472601E+03 -5.843936E+01  4.376610E+00  1.516385E+02 -1.333330E+01  2.729827E+00
         2   7  1.521003E+03 -7.835251E+01  6.837725E+00  1.787183E+02 -2.877372E+01 -2.244357E+00
         2   8  1.487698E+03 -6.584009E+01  2.132909E+00  1.739004E+02 -2.067813E+01 -2.973501E+00
         2   9  1.465624E+03 -4.891645E+01  1.993105E+00  1.693683E+02 -1.364226E+01 -3.536184E+00
         2  10  1.516416E+03 -1.154720E+02  7.363904E+00  1.351804E+02 -5.779632E-13 -1.576263E-13
         2  11  1.494589E+03 -9.252325E+01  5.761221E+00  1.350914E+02 -3.940658E-13  9.304331E-14
         2  12  1.480572E+03 -6.636855E+01  7.615927E+00  1.349092E+02 -5.932879E-13  1.488693E-13
         2  13  1.516999E+03 -9.882397E+01  5.788848E+00  1.559248E+02  1.751404E-14 -3.502807E-14
         2  14  1.490132E+03 -8.049456E+01  3.117175E+00  1.537476E+02 -5.254211E-14 -1.225982E-13
         2  15  1.472601E+03 -5.843936E+01  4.376610E+00  1.516385E+02 -4.378509E-14 -2.189254E-13
         2  16  1.521003E+03 -7.835251E+01  6.837725E+00  1.787183E+02  8.231596E-13 -1.576263E-13
         2  17  1.487698E+03 -6.584009E+01  2.132909E+00  1.739004E+02  7.355895E-13 -4.378509E-14
         2  18  1.465624E+03 -4.891645E+01  1.993105E+00  1.693683E+02 -3.064956E-14 -2.714675E-13
         2  19  1.516416E+03 -1.154720E+02  7.363904E+00  1.351804E+02  2.819887E+01 -1.270416E+01
         2  20  1.494589E+03 -9.252325E+01  5.761221E+00  1.350914E+02  2.023391E+01 -1.060183E+01
         2  21  1.480572E+03 -6.636855E+01  7.615927E+00  1.349092E+02  1.305976E+01 -8.654220E+00
         2  22  1.516999E+03 -9.882397E+01  5.788848E+00  1.559248E+02  2.839855E+01 -5.506562E+00
         2  23  1.490132E+03 -8.049456E+01  3.117175E+00  1.537476E+02  2.041006E+01 -4.037032E+00
         2  24  1.472601E+03 -5.843936E+01  4.376610E+00  1.516385E+02  1.333330E+01 -2.729827E+00
         2  25  1.521003E+03 -7.835251E+01  6.837725E+00  1.787183E+02  2.877372E+01  2.244357E+00
         2  26  1.487698E+03 -6.584009E+01  2.132909E+00  1.739004E+02  2.067813E+01  2.973501E+00
         2  27  1.465624E+03 -4.891645E+01  1.993105E+00  1.693683E+02  1.364226E+01  3.536184E+00
         3   1  1.514886E+03 -6.769937E+01  4.786417E+00  1.881032E+02 -2.813000E+01 -6.960601E+00
         3   2  1.484203E+03 -5.613904E+01  1.416043E+00  1.827786E+02 -2.063925E+01 -7.267550E+00
         3   3  1.457973E+03 -4.287635E+01 -2.780233E-01  1.776307E+02 -1.367556E+01 -7.499188E+00
         3   4  1.502583E+03 -4.790981E+01  1.826069E+00  1.980801E+02 -2.692919E+01 -1.483005E+01
         3   5  1.469861E+03 -4.000082E+01 -2.103735E+00  1.918188E+02 -1.995250E+01 -1.475335E+01
         3   6  1.442334E+03 -3.010856E+01 -4.055832E+00  1.859480E+02 -1.353742E+01 -1.461253E+01
         3   7  1.493249E+03 -2.513600E+01  1.451120E+00  2.097908E+02 -2.578066E+01 -2.286354E+01
         3   8  1.457130E+03 -2.228872E+01 -4.165911E+00  2.022184E+02 -1.929114E+01 -2.236167E+01
         3   9  1.427210E+03 -1.702966E+01 -7.380812E+00  1.953275E+02 -1.340825E+01 -2.181221E+01
         3  10  1.514886E+03 -6.769937E+01  4.786417E+00  1.881032E+02 -2.802246E-13  1.242402E-13
         3  11  1.484203E+03 -5.613904E+01  1.416043E+00  1.827786E+02 -1.313553E-13  8.757018E-14
         3  12  1.457973E+03 -4.287635E+01 -2.780233E-01  1.776307E+02 -2.233039E-13 -3.809303E-13
         3  13  1.502583E+03 -4.790981E+01  1.826069E+00  1.980801E+02 -3.502807E-14  1.751404E-13
         3  14  1.469861E+03 -4.000082E+01 -2.103735E+00  1.918188E+02  1.401123E-13  1.225982E-13
         3  15  1.442334E+03 -3.010856E+01 -4.055832E+00  1.859480E+02  8.757018E-14  5.254211E-14
         3  16  1.493249E+03 -2.513600E+01  1.451120E+00  2.097908E+02  3.502807E-14  1.576263E-13
         3  17  1.457130E+03 -2.228872E+01 -4.165911E+00  2.022184E+02  4.290939E-13 -3.502807E-14
         3  18  1.427210E+03 -1.702966E+01 -7.380812E+00  1.953275E+02  2.014114E-13 -2.189254E-14
         3  19  1.514886E+03 -6.769937E+01  4.786417E+00  1.881032E+02  2.813000E+01  6.960601E+00
         3  20  1.484203E+03 -5.613904E+01  1.416043E+00  1.827786E+02  2.063925E+01  7.267550E+00
         3  21  1.457973E+03 -4.287635E+01 -2.780233E-01  1.776307E+02  1.367556E+01  7.499188E+00
         3  22  1.502583E+03 -4.790981E+01  1.826069E+00  1.980801E+02  2.692919E+01  1.483005E+01
         3  23  1.469861E+03 -4.000082E+01 -2.103735E+00  1.918188E+02  1.995250E+01  1.475335E+01
         3  24  1.442334E+03 -3.010856E+01 -4.055832E+00  1.859480E+02  1.353742E+01  1.461253E+01
         3  25  1.493249E+03 -2.513600E+01  1.451120E+00  2.097908E+02  2.578066E+01  2.286354E+01
         3  26  1.457130E+03 -2.228872E+01 -4.165911E+00  2.022184E+02  1.929114E+01  2.236167E+01
         3  27  1.427210E+03 -1.702966E+01 -7.380812E+00  1.953275E+02  1.340825E+01  2.181221E+01
         4   1  1.597053E+03 -1.022717E+02  1.353933E+01  1.684257E+02 -5.006547E+01 -6.893794E-01
         4   2  1.561241E+03 -9.057695E+01  8.206816E+00  1.778412E+02 -4.103396E+01 -3.332065E+00
         4   3  1.532417E+03 -7.601331E+01  6.132814E+00  1.875226E+02 -3.265153E+01 -5.881669E+00
         4   4  1.587319E+03 -7.044958E+01  1.149774E+01  1.869516E+02 -4.703642E+01 -1.068941E+01
         4   5  1.550564E+03 -6.248631E+01  6.192598E+00  1.934844E+02 -3.875258E+01 -1.263596E+01
         4   6  1.523257E+03 -5.066034E+01  5.081580E+00  2.004785E+02 -3.120433E+01 -1.449803E+01
         4   7  1.579789E+03 -3.740617E+01  1.232688E+01  2.059796E+02 -4.390772E+01 -2.053680E+01
         4   8  1.539704E+03 -3.506808E+01  5.347555E+00  2.086884E+02 -3.634383E+01 -2.169135E+01
         4   9  1.512369E+03 -2.747315E+01  3.869871E+00  2.121700E+02 -2.962781E+01 -2.277872E+01
         4  10  1.597053E+03 -1.022717E+02  1.353933E+01  1.684257E+02 -1.103384E-12 -1.339824E-12
         4  11  1.561241E+03 -9.057695E+01  8.206816E+00  1.778412E+02 -6.918044E-13  1.401123E-13
         4  12  1.532417E+03 -7.601331E+01  6.132814E+00  1.875226E+02 -8.319167E-14  1.053031E-12
         4  13  1.587319E+03 -7.044958E+01  1.149774E+01  1.869516E+02 -4.553649E-13 -4.203368E-13
         4  14  1.550564E+03 -6.248631E+01  6.192598E+00  1.934844E+02 -7.355895E-13  1.926544E-13
         4  15  1.523257E+03 -5.066034E+01  5.081580E+00  2.004785E+02 -1.138412E-13  4.028228E-13
         4  16  1.579789E+03 -3.740617E+01  1.232688E+01  2.059796E+02  0.000000E+00  2.977386E-13
         4  17  1.539704E+03 -3.506808E+01  5.347555E+00  2.086884E+02 -7.443465E-13  3.502807E-14
         4  18  1.512369E+03 -2.747315E+01  3.869871E+00  2.121700E+02 -1.904651E-13 -4.597434E-13
         4  19  1.597053E+03 -1.022717E+02  1.353933E+01  1.684257E+02  5.006547E+01  6.893794E-01
         4  20  1.561241E+03 -9.057695E+01  8.206816E+00  1.778412E+02  4.103396E+01  3.332065E+00
         4  21  1.532417E+03 -7.601331E+01  6.132814E+00  1.875226E+02  3.265153E+01  5.881669E+00
         4  22  1.587319E+03 -7.044958E+01  1.149774E+01  1.869516E+02  4.703642E+01  1.068941E+01
         4  23  1.550564E+03 -6.248631E+01  6.192598E+00  1.934844E+02  3.875258E+01  1.263596E+01
         4  24  1.523257E+03 -5.066034E+01  5.081580E+00  2.004785E+02  3.120433E+01  1.449803E+01
         4  25  1.579789E+03 -3.740617E+01  1.232688E+01  2.059796E+02  4.390772E+01  2.053680E+01
         4  26  1.539704E+03 -3.506808E+01  5.347555E+00  2.086884E+02  3.634383E+01  2.169135E+01
         4  27  1.512369E+03 -2.747315E+01  3.869871E+00  2.121700E+02  2.962781E+01  2.277872E+01
         5   1  5.161998E+02 -7.233916E+00 -1.555581E+01 -1.995210E+02  5.012538E+01  3.415813E+01
         5   2  5.581988E+02 -2.254820E+01 -1.546693E+01 -2.245045E+02  4.638376E+01  3.880659E+01
         5   3  6.078269E+02 -3.483469E+01 -1.332378E+01 -2.485382E+02  4.217046E+01  4.342772E+01
         5   4  4.893328E+02 -2.758932E+01 -1.910576E+01 -2.077477E+02  5.228057E+01  3.725814E+01
